code|name|active
10232020|Crisantemo vivo pompón mundial mejorado|TRUE
10232021|Crisantemo vivo pompón juanes|TRUE
10232022|Crisantemo vivo pompón kiato verde|TRUE
10232023|Crisantemo vivo pompón kiato|TRUE
10232024|Crisantemo vivo pompón kiwi|TRUE
10232025|Crisantemo vivo pompón madeira|TRUE
10232026|Crisantemo vivo pompón magneto|TRUE
10232027|Crisantemo vivo pompón marimo|TRUE
10232028|Crisantemo vivo pompón matrix|TRUE
10232029|Crisantemo vivo pompón miletta|TRUE
10232030|Crisantemo vivo pompón monalisa|TRUE
10232031|Crisantemo vivo pompón omaha|TRUE
10232032|Crisantemo vivo pompón orinoco púrpura|TRUE
10232033|Crisantemo vivo pompón orinoco amarillo|TRUE
10232034|Crisantemo vivo pompón verde pacífico|TRUE
10232035|Crisantemo vivo pompón blanco puma|TRUE
10232036|Crisantemo vivo pompón amarillo puma|TRUE
10232037|Crisantemo vivo pompón mundial púrpura|TRUE
10232038|Crisantemo vivo pompón regata|TRUE
10232039|Crisantemo vivo pompón remco|TRUE
10232040|Crisantemo vivo pompón royal mundial|TRUE
10232041|Crisantemo vivo pompón sabrina|TRUE
10232042|Crisantemo vivo pompón shakira blanco|TRUE
10232043|Crisantemo vivo pompón sharp|TRUE
10232044|Crisantemo vivo pompón shock|TRUE
10232045|Crisantemo vivo pompón sizzle verde|TRUE
10232046|Crisantemo vivo pompón sizzle rosado|TRUE
10232047|Crisantemo vivo pompón sizzle|TRUE
10232048|Crisantemo vivo pompón sizzle púrpura|TRUE
10232049|Crisantemo vivo pompón sizzle salmón|TRUE
10232050|Crisantemo vivo pompón sizzle amarillo|TRUE
10232051|Crisantemo vivo pompón bandera española|TRUE
10232052|Crisantemo vivo pompón starbust o copo de nieve|TRUE
10232053|Crisantemo vivo pompón cisne|TRUE
10232054|Crisantemo vivo pompón tedcha anaranjado|TRUE
10232055|Crisantemo vivo pompón tierno|TRUE
10232056|Crisantemo vivo pompón oropel|TRUE
10232057|Crisantemo vivo pompón toque|TRUE
10232058|Crisantemo vivo pompón troyes|TRUE
10232059|Crisantemo vivo pompón valesca|TRUE
10232060|Crisantemo vivo pompón anaranjado vikingo|TRUE
10232061|Crisantemo vivo pompón vikingo|TRUE
10232062|Crisantemo vivo pompón reloj|TRUE
10232063|Crisantemo vivo pompón aguja blanco|TRUE
10232064|Crisantemo vivo pompón noche blanca|TRUE
10232065|Crisantemo vivo pompón artista amarillo|TRUE
10232066|Crisantemo vivo pompón ficción amarillo|TRUE
10232067|Crisantemo vivo pompón sharp amarillo|TRUE
10232100|Crisantemo vivo santini|FALSE
10232101|Crisantemo vivo pompón alma|TRUE
10232102|Crisantemo vivo pompón barón|TRUE
10232103|Crisantemo vivo pompón bernardo|TRUE
10232104|Crisantemo vivo pompón bistro|TRUE
10232105|Crisantemo vivo pompón bodega|TRUE
10232106|Crisantemo vivo pompón brisa|TRUE
10232107|Crisantemo vivo pompón centella bronce|TRUE
10232108|Crisantemo vivo pompón costa blanca|TRUE
10232109|Crisantemo vivo pompón creta|TRUE
10232110|Crisantemo vivo pompón deliflame|TRUE
10232111|Crisantemo vivo pompón dalila|TRUE
10232112|Crisantemo vivo pompón dígito|TRUE
10232113|Crisantemo vivo pompón evilio|TRUE
10232114|Crisantemo vivo pompón furense|TRUE
10232115|Crisantemo vivo pompón guía|TRUE
10232116|Crisantemo vivo pompón kerry|TRUE
10232117|Crisantemo vivo pompón kess|TRUE
10232118|Crisantemo vivo pompón lima|TRUE
10232119|Crisantemo vivo pompón lupo|TRUE
10232120|Crisantemo vivo pompón lineker anaranjado|TRUE
10232121|Crisantemo vivo pompón panuco rojo|TRUE
10232122|Crisantemo vivo pompón costa rosado|TRUE
10232123|Crisantemo vivo pompón rafael|TRUE
10232124|Crisantemo vivo pompón refine|TRUE
10232125|Crisantemo vivo pompón regaliz|TRUE
10232126|Crisantemo vivo pompón renella|TRUE
10232127|Crisantemo vivo pompón retorno|TRUE
10232128|Crisantemo vivo pompón río|TRUE
10232129|Crisantemo vivo pompón sabas|TRUE
10232130|Crisantemo vivo pompón target|TRUE
10232131|Crisantemo vivo pompón texto|TRUE
10232132|Crisantemo vivo pompón caballo amarillo|TRUE
10241500|Clavel vivo de floración sencilla|FALSE
10241501|Clavel vivo de floración sencilla burgundy bicolor|TRUE
10241502|Clavel vivo de floración sencilla burgundy|TRUE
10241503|Clavel vivo de floración sencilla cinderella|TRUE
10241504|Clavel vivo de floración sencilla crema bicolor|TRUE
10241505|Clavel vivo de floración sencilla crema|TRUE
10241506|Clavel vivo de floración sencilla verde o prado|TRUE
10241507|Clavel vivo de floración sencilla rosado fuerte|TRUE
10241508|Clavel vivo de floración sencilla verde claro|TRUE
10241509|Clavel vivo de floración sencilla rosado claro|TRUE
10241510|Clavel vivo de floración sencilla anaranjado bicolor|TRUE
10241511|Clavel vivo de floración sencilla anaranjado|TRUE
10241512|Clavel vivo de floración sencilla durazno|TRUE
10241513|Clavel vivo de floración sencilla menta bicolor|TRUE
10241514|Clavel vivo de floración sencilla rosado bicolor|TRUE
10241515|Clavel vivo de floración sencilla rosado|TRUE
10241516|Clavel vivo de floración sencilla púrpura bicolor|TRUE
10241517|Clavel vivo de floración sencilla rojo bicolor|TRUE
10241518|Clavel vivo de floración sencilla rojo|TRUE
10241519|Clavel vivo de floración sencilla blanco|TRUE
10241520|Clavel vivo de floración sencilla amarillo|TRUE
10241600|Clavel vivo mini o spray|FALSE
10241601|Clavel vivo mini o spray burgundy|TRUE
10241602|Clavel vivo mini o spray crema|TRUE
10241603|Clavel vivo mini o spray rosado fuerte|TRUE
10241604|Clavel vivo mini o spray lavanda|TRUE
10241605|Clavel vivo mini o spray rosado claro|TRUE
10241606|Clavel vivo mini o spray anaranjado|TRUE
10241607|Clavel vivo mini o spray durazno|TRUE
10241608|Clavel vivo mini o spray menta|TRUE
10241609|Clavel vivo mini o spray rosado|TRUE
10241610|Clavel vivo mini o spray púrpura bicolor|TRUE
10241611|Clavel vivo mini o spray púrpura|TRUE
10241612|Clavel vivo mini o spray rojo|TRUE
10241613|Clavel vivo mini o spray blanco|TRUE
10241614|Clavel vivo mini o spray amarillo|TRUE
10251500|Orquidea cypripedium  o pantuflas de dama viva|FALSE
10251501|Orquidea cypripedium viva verde|TRUE
10251502|Orquidea cypripedium viva francia|TRUE
10251503|Orquidea cypripedium viva púrpura rey arturo|TRUE
10251504|Orquidea paphiopedilum viva verde|TRUE
10251505|Orquidea aranthera maggie vie viva|TRUE
10251600|Orquídea mocara viva|FALSE
10251601|Orquídea mocara viva omyai|TRUE
10251602|Orquídea mocara viva roja|TRUE
10251603|Orquídea mocara viva calipso|TRUE
10251604|Orquídea mocara viva nora|TRUE
10251605|Orquídea mocara viva panee|TRUE
10251700|Orquídea catleya viva|FALSE
10251701|Orquídea cattleya viva blanca|TRUE
10251702|Orquídea cattleya viva r b lavanda|TRUE
10251800|Orquídea disa viva|FALSE
10251801|Orquídea disa viva roja|TRUE
10251802|Orquídea disa viva anaranjada|TRUE
10251803|Orquídea disa viva rosada|TRUE
10251804|Orquídea disa viva anaranjada y amarilla bicolor|TRUE
10251805|Orquídea disa viva durazno y amarilla bicolor|TRUE
10251806|Orquídea disa viva amarilla y roja bicolor|TRUE
10251900|Orquídea arachnis viva|FALSE
10251901|Orquídea arachnis viva james storie roja|TRUE
10251902|Orquídea arachnis viva maggie oei roja|TRUE
10251903|Orquídea arachnis viva maggie oei amarilla|TRUE
10251904|Orquídea arachnis viva maroon maggie|TRUE
10251905|Orquídea arachnis viva merry maggie|TRUE
10252000|Orquídea phalaenopsis viva|FALSE
10252001|Orquídea phalaenopsis viva amabilis|TRUE
10252002|Orquídea phalaenopsis viva amboinensis|TRUE
10252003|Orquídea phalaenopsis viva afrodita|TRUE
10252004|Orquídea phalaenopsis viva appendiculata|TRUE
10252005|Orquídea phalaenopsis viva bastianii|TRUE
10252006|Orquídea phalaenopsis viva bellina|TRUE
10252007|Orquídea phalaenopsis viva borneensis|TRUE
10252008|Orquídea phalaenopsis viva braceana|TRUE
10252009|Orquídea phalaenopsis viva buyssoniana|TRUE
10252010|Orquídea phalaenopsis viva celebensis|TRUE
10252011|Orquídea phalaenopsis viva chibae|TRUE
10252012|Orquídea phalaenopsis viva cochlearis|TRUE
10252013|Orquídea phalaenopsis viva corningiana|TRUE
10252014|Orquídea phalaenopsis viva cornu-cervi|TRUE
10252015|Orquídea phalaenopsis viva deliciosa|TRUE
10252016|Orquídea phalaenopsis viva doweryënsis|TRUE
10252017|Orquídea phalaenopsis viva equestris|TRUE
10252018|Orquídea phalaenopsis viva fasciata|TRUE
10252019|Orquídea phalaenopsis viva fimbriata|TRUE
10252020|Orquídea phalaenopsis viva floresensis|TRUE
10252021|Orquídea phalaenopsis viva fuscata|TRUE
10252022|Orquídea phalaenopsis viva gibbosa|TRUE
10252023|Orquídea phalaenopsis viva hainanensis|TRUE
10252024|Orquídea phalaenopsis viva hieroglyphica|TRUE
10252025|Orquídea phalaenopsis viva honghenensis|TRUE
10252026|Orquídea phalaenopsis viva inscriptiosinensis|TRUE
10252027|Orquídea phalaenopsis viva javanica|TRUE
10252028|Orquídea phalaenopsis viva kunstleri|TRUE
10252029|Orquídea phalaenopsis viva lamelligera|TRUE
10252030|Orquídea phalaenopsis viva lindenii|TRUE
10252031|Orquídea phalaenopsis viva lobbii|TRUE
10252032|Orquídea phalaenopsis viva lowii|TRUE
10252033|Orquídea phalaenopsis viva lueddemanniana|TRUE
10252034|Orquídea phalaenopsis viva mambo|TRUE
10252035|Orquídea phalaenopsis viva luteola|TRUE
10252036|Orquídea phalaenopsis viva maculata|TRUE
10252037|Orquídea phalaenopsis viva malipoensis|TRUE
10252038|Orquídea phalaenopsis viva mannii|TRUE
10252039|Orquídea phalaenopsis viva mariae|TRUE
10252040|Orquídea phalaenopsis viva micholitzii|TRUE
10252041|Orquídea phalaenopsis viva modesta|TRUE
10252042|Orquídea phalaenopsis viva mysorensis|TRUE
10252043|Orquídea phalaenopsis viva pallens|TRUE
10252044|Orquídea phalaenopsis viva pantherina|TRUE
10252045|Orquídea phalaenopsis viva parishii|TRUE
10252046|Orquídea phalaenopsis viva petelotii|TRUE
10252047|Orquídea phalaenopsis viva philippinensis|TRUE
10252048|Orquídea phalaenopsis viva pulcherrima|TRUE
10252049|Orquídea phalaenopsis viva pulchra|TRUE
10252050|Orquídea phalaenopsis viva regnieriana|TRUE
10252051|Orquídea phalaenopsis viva reichenbachiana|TRUE
10252052|Orquídea phalaenopsis viva nivacolor|TRUE
10252053|Orquídea phalaenopsis viva sanderiana|TRUE
10252054|Orquídea phalaenopsis viva schilleriana|TRUE
10252055|Orquídea phalaenopsis viva speciosa|TRUE
10252056|Orquídea phalaenopsis viva stobartiana|TRUE
10252057|Orquídea phalaenopsis viva stuartiana|TRUE
10252058|Orquídea phalaenopsis viva sumatrana|TRUE
10252059|Orquídea phalaenopsis viva taenialis|TRUE
10252060|Orquídea phalaenopsis viva tetraspis|TRUE
10252061|Orquídea phalaenopsis viva venosa|TRUE
10252062|Orquídea phalaenopsis viva violácea|TRUE
10252063|Orquídea phalaenopsis viva viridis|TRUE
10252064|Orquídea phalaenopsis viva wilsonii|TRUE
10252065|Orquídea phalaenopsis viva zebrina|TRUE
10252067|Orquídea phalaenopsis viva labio lavanda|TRUE
10252100|Orquídea dendrobium viva|FALSE
10252101|Orquídea dendrobium viva bom|TRUE
10252102|Orquídea dendrobium viva burana|TRUE
10252103|Orquídea dendrobium viva chita|TRUE
10252104|Orquídea dendrobium viva fátima|TRUE
10252105|Orquídea dendrobium viva intuwong|TRUE
10252106|Orquídea dendrobium viva jumbo blanca|TRUE
10252107|Orquídea dendrobium viva kating dang|TRUE
10252108|Orquídea dendrobium viva libertad|TRUE
10252109|Orquídea dendrobium viva hawaii|TRUE
10252110|Orquídea dendrobium viva sakura sweet rosada|TRUE
10252111|Orquídea dendrobium viva sensacional púrpura|TRUE
10252112|Orquídea dendrobium viva blanca|TRUE
10252200|Orquídea cymbidium viva|FALSE
10252201|Orquídea cymbidium viva crema|TRUE
10252202|Orquídea cymbidium viva verde|TRUE
10252203|Orquídea cymbidium viva mini verde|TRUE
10252204|Orquídea cymbidium viva mini rosada|TRUE
10252205|Orquídea cymbidium viva mini roja|TRUE
10252206|Orquídea cymbidium viva mini blanca|TRUE
10252207|Orquídea cymbidium viva mini amarilla|TRUE
10252208|Orquídea cymbidium viva chocolate|TRUE
10252209|Orquídea cymbidium viva rosado oscuro|TRUE
10252210|Orquídea cymbidium viva anaranjada|TRUE
10252211|Orquídea cymbidium viva rosada|TRUE
10252212|Orquídea cymbidium viva blanca|TRUE
10252213|Orquídea cymbidium viva amarilla|TRUE
10252300|Orquídea oncidium viva|FALSE
10252301|Orquídea oncidium viva ducha dorada|TRUE
10252302|Orquídea oncidium viva rhamsey|TRUE
10252400|Orquídea vanda viva|FALSE
10252401|Orquídea vanda alizarin|TRUE
10252402|Orquídea vanda rosada fuerte|TRUE
10252403|Orquídea vanda lavanda|TRUE
10252404|Orquídea vanda púrpura|TRUE
10252405|Orquídea vanda hazme cosquillas rosada|TRUE
10252406|Orquídea vanda amarilla|TRUE
10301500|Rosas cortadas frescas azules o lavanda o púrpura|FALSE
10301501|Rosal cortado fresco allure o sterling 95|TRUE
10301502|Rosal cortado fresco amnesia|TRUE
10301503|Rosal cortado fresco augusta louise|TRUE
10301504|Rosal cortado fresco avant garde|TRUE
10301505|Rosal cortado fresco blue bird|TRUE
10301506|Rosal cortado fresco curiosa|TRUE
10301507|Rosal cortado fresco cool water|TRUE
10301508|Rosal cortado fresco delilah|TRUE
10301509|Rosal cortado fresco double party|TRUE
10301510|Rosal cortado fresco faith|TRUE
10301511|Rosal cortado fresco mami blue o mammy blue|TRUE
10301512|Rosal cortado fresco maritime|TRUE
10301513|Rosal cortado fresco milano|TRUE
10301514|Rosal cortado fresco mistery|TRUE
10301515|Rosal cortado fresco ocean song o boyfriend|TRUE
10301516|Rosal cortado fresco cezanne púrpura|TRUE
10301517|Rosal cortado fresco purple fragrance|TRUE
10301518|Rosal cortado fresco sanaa|TRUE
10301519|Rosal cortado fresco silverstone|TRUE
10301520|Rosal cortado fresco soulmate|TRUE
10301521|Rosal cortado fresco stranger|TRUE
10301522|Rosal cortado fresco tinted blue|TRUE
10301523|Rosal cortado fresco two faces|TRUE
10301600|Rosas cortadas frescas chocolate o marrón|FALSE
10301601|Rosal cortado fresco black lava|TRUE
10301602|Rosal cortado fresco cimarrón|TRUE
10301603|Rosal cortado fresco coffee break|TRUE
10301604|Rosal cortado fresco estelle|TRUE
10301605|Rosal cortado fresco gypsy leonidas|TRUE
10301606|Rosal cortado fresco leonidas|TRUE
10301607|Rosal cortado fresco matilda|TRUE
10301608|Rosal cortado fresco sunny leonidas|TRUE
10301609|Rosal cortado fresco terra nostra|TRUE
10301610|Rosal cortado fresco terracotta|TRUE
10301700|Rosas cortadas frescas crema|FALSE
10301701|Rosal cortado fresco advenire|TRUE
10301702|Rosal cortado fresco alex|TRUE
10301703|Rosal cortado fresco antique brass|TRUE
10301704|Rosal cortado fresco aubade|TRUE
10301705|Rosal cortado fresco beach|TRUE
10301706|Rosal cortado fresco belle pearl|TRUE
10301707|Rosal cortado fresco blush o blush de los andes|TRUE
10301708|Rosal cortado fresco camel|TRUE
10301709|Rosal cortado fresco caramel antike o caramel antique|TRUE
10301710|Rosal cortado fresco champagne|TRUE
10301711|Rosal cortado fresco clear ocean|TRUE
10301712|Rosal cortado fresco combo|TRUE
10301713|Rosal cortado fresco creme de la creme|TRUE
10301714|Rosal cortado fresco emanuella|TRUE
10301715|Rosal cortado fresco evolution|TRUE
10301716|Rosal cortado fresco fedora|TRUE
10301717|Rosal cortado fresco fenice|TRUE
10301718|Rosal cortado fresco french vanilla|TRUE
10301719|Rosal cortado fresco hollywood|TRUE
10301720|Rosal cortado fresco ilios|TRUE
10301721|Rosal cortado fresco jelena|TRUE
10301722|Rosal cortado fresco kameleon|TRUE
10301723|Rosal cortado fresco kentucky|TRUE
10301724|Rosal cortado fresco kings pride|TRUE
10301725|Rosal cortado fresco latin fusion|TRUE
10301726|Rosal cortado fresco lemon dream|TRUE
10301727|Rosal cortado fresco magic moka|TRUE
10301728|Rosal cortado fresco mama mia|TRUE
10301729|Rosal cortado fresco message|TRUE
10301730|Rosal cortado fresco muñeca o munieca|TRUE
10301731|Rosal cortado fresco parfum de rosas|TRUE
10301732|Rosal cortado fresco porcelina|TRUE
10301733|Rosal cortado fresco privilege|TRUE
10301734|Rosal cortado fresco quick sand|TRUE
10301735|Rosal cortado fresco rollercoaster|TRUE
10301736|Rosal cortado fresco romantic curiosa|TRUE
10301737|Rosal cortado fresco safari|TRUE
10301738|Rosal cortado fresco sahara|TRUE
10301739|Rosal cortado fresco sandy femma|TRUE
10301740|Rosal cortado fresco talea|TRUE
10301741|Rosal cortado fresco timeless|TRUE
10301742|Rosal cortado fresco transition|TRUE
10301743|Rosal cortado fresco trump|TRUE
10301744|Rosal cortado fresco twin|TRUE
10301745|Rosal cortado fresco vendela|TRUE
10301746|Rosal cortado fresco virginia|TRUE
10301800|Rosas cortadas frescas verdes o lima|FALSE
10301801|Rosal cortado fresco amandina|TRUE
10301802|Rosal cortado fresco caipirinha|TRUE
10301803|Rosal cortado fresco green fashion|TRUE
10301804|Rosal cortado fresco green tea|TRUE
10301805|Rosal cortado fresco jade|TRUE
10301806|Rosal cortado fresco limbo|TRUE
10301807|Rosal cortado fresco limeña o limenia|TRUE
10301808|Rosal cortado fresco limona|TRUE
10301809|Rosal cortado fresco old dutch|TRUE
10301810|Rosal cortado fresco super green|TRUE
10301811|Rosal cortado fresco sweet green|TRUE
10301812|Rosal cortado fresco cortada fresca|TRUE
10301813|Rosal cortado fresco zazu|TRUE
10301900|Rosas cortadas frescas rosado claro|FALSE
10301901|Rosal cortado fresco anna|TRUE
10301902|Rosal cortado fresco bella vita|TRUE
10301903|Rosal cortado fresco bridal dream|TRUE
10301904|Rosal cortado fresco candy bianca|TRUE
10301905|Rosal cortado fresco caress|TRUE
10301906|Rosal cortado fresco carolina|TRUE
10301907|Rosal cortado fresco climax|TRUE
10301908|Rosal cortado fresco danny|TRUE
10301909|Rosal cortado fresco dolce vita|TRUE
10301910|Rosal cortado fresco elite|TRUE
10301911|Rosal cortado fresco emma|TRUE
10301912|Rosal cortado fresco engagement|TRUE
10301913|Rosal cortado fresco esther|TRUE
10301914|Rosal cortado fresco excalibur|TRUE
10301915|Rosal cortado fresco exciting|TRUE
10301916|Rosal cortado fresco first lady|TRUE
10301917|Rosal cortado fresco geraldine|TRUE
10301918|Rosal cortado fresco gotcha|TRUE
10301919|Rosal cortado fresco harmonie|TRUE
10301920|Rosal cortado fresco heaven|TRUE
10301921|Rosal cortado fresco high and elegant|TRUE
10301922|Rosal cortado fresco katherine|TRUE
10301923|Rosal cortado fresco king kong|TRUE
10301924|Rosal cortado fresco livia|TRUE
10301925|Rosal cortado fresco lorena|TRUE
10301926|Rosal cortado fresco lovely|TRUE
10301927|Rosal cortado fresco maaike|TRUE
10301928|Rosal cortado fresco marilyn|TRUE
10301929|Rosal cortado fresco marlise|TRUE
10301930|Rosal cortado fresco miranda o ausimmon|TRUE
10301931|Rosal cortado fresco mona lisa|TRUE
10301932|Rosal cortado fresco nirvana|TRUE
10301933|Rosal cortado fresco o’hara|TRUE
10301934|Rosal cortado fresco ole|TRUE
10301935|Rosal cortado fresco olga|TRUE
10301936|Rosal cortado fresco pacífica|TRUE
10301937|Rosal cortado fresco party mix|TRUE
10301938|Rosal cortado fresco pekoubo o pekcoubo|TRUE
10301939|Rosal cortado fresco phoebe o ausnotice|TRUE
10301940|Rosal cortado fresco pink farfalla|TRUE
10301941|Rosal cortado fresco pink finess|TRUE
10301942|Rosal cortado fresco pink magic|TRUE
10301943|Rosal cortado fresco pink osiana|TRUE
10301944|Rosal cortado fresco pretty woman|TRUE
10301945|Rosal cortado fresco romance|TRUE
10301946|Rosal cortado fresco romantic antike o antique|TRUE
10301947|Rosal cortado fresco rosalind o astew|TRUE
10301948|Rosal cortado fresco rosita vendela|TRUE
10301949|Rosal cortado fresco secret garden|TRUE
10301950|Rosal cortado fresco solaire|TRUE
10301951|Rosal cortado fresco sophie|TRUE
10301952|Rosal cortado fresco sweet akito|TRUE
10301953|Rosal cortado fresco sweet avalanche|TRUE
10301954|Rosal cortado fresco sweet elegance|TRUE
10301955|Rosal cortado fresco sweet pink|TRUE
10301956|Rosal cortado fresco titanic|TRUE
10301957|Rosal cortado fresco toscanini|TRUE
10301958|Rosal cortado fresco vania|TRUE
10301959|Rosal cortado fresco vanity|TRUE
10301960|Rosal cortado fresco vision|TRUE
10301961|Rosal cortado fresco vivaldi|TRUE
10301962|Rosal cortado fresco whisper|TRUE
10302000|Rosas cortadas frescas multicolor rosados|FALSE
10302001|Rosal cortado fresco attracta|TRUE
10302002|Rosal cortado fresco boheme|TRUE
10302003|Rosal cortado fresco carousel|TRUE
10302004|Rosal cortado fresco cezanne|TRUE
10302005|Rosal cortado fresco crazy one|TRUE
10302006|Rosal cortado fresco dance valley|TRUE
10302007|Rosal cortado fresco duett|TRUE
10302008|Rosal cortado fresco esperance|TRUE
10302009|Rosal cortado fresco fiesta|TRUE
10302010|Rosal cortado fresco halloween|TRUE
10302011|Rosal cortado fresco highlander|TRUE
10302012|Rosal cortado fresco hot ambiance|TRUE
10302013|Rosal cortado fresco la belle|TRUE
10302014|Rosal cortado fresco laguna|TRUE
10302015|Rosal cortado fresco latin ambiance|TRUE
10302016|Rosal cortado fresco latin breeze|TRUE
10302017|Rosal cortado fresco long arifa|TRUE
10302018|Rosal cortado fresco murano|TRUE
10302019|Rosal cortado fresco n – joy rose|TRUE
10302020|Rosal cortado fresco panama|TRUE
10302021|Rosal cortado fresco peppermint|TRUE
10302022|Rosal cortado fresco pujama party|TRUE
10302023|Rosal cortado fresco portofino|TRUE
10302024|Rosal cortado fresco priceless|TRUE
10302025|Rosal cortado fresco queen amazon|TRUE
10302026|Rosal cortado fresco ranuncula|TRUE
10302027|Rosal cortado fresco rossini|TRUE
10302028|Rosal cortado fresco sabina o sabrina|TRUE
10302029|Rosal cortado fresco scandal|TRUE
10302030|Rosal cortado fresco silvery pink|TRUE
10302031|Rosal cortado fresco something else|TRUE
10302032|Rosal cortado fresco southine|TRUE
10302033|Rosal cortado fresco sovereign|TRUE
10302034|Rosal cortado fresco super disco|TRUE
10302035|Rosal cortado fresco ts 1968|TRUE
10302036|Rosal cortado fresco variance|TRUE
10302037|Rosal cortado fresco verdi|TRUE
10302100|Rosas cortadas frescas anaranjados|FALSE
10302101|Rosal cortado fresco alhambra|TRUE
10302102|Rosal cortado fresco aloha|TRUE
10302103|Rosal cortado fresco amber|TRUE
10302104|Rosal cortado fresco apache|TRUE
10302105|Rosal cortado fresco arabia|TRUE
10302106|Rosal cortado fresco bengala|TRUE
10302107|Rosal cortado fresco bibi|TRUE
10302108|Rosal cortado fresco caramba|TRUE
10302109|Rosal cortado fresco caramella|TRUE
10302110|Rosal cortado fresco carla|TRUE
10302111|Rosal cortado fresco cartagena|TRUE
10302112|Rosal cortado fresco chanson|TRUE
10302113|Rosal cortado fresco charmer|TRUE
10302114|Rosal cortado fresco cherry brandy|TRUE
10302115|Rosal cortado fresco chilis|TRUE
10302116|Rosal cortado fresco cinnamon|TRUE
10302117|Rosal cortado fresco colandro|TRUE
10302118|Rosal cortado fresco coral sea|TRUE
10302119|Rosal cortado fresco corvette o red covette|TRUE
10302120|Rosal cortado fresco dark milva|TRUE
10302121|Rosal cortado fresco donna|TRUE
10302122|Rosal cortado fresco dreamer|TRUE
10302123|Rosal cortado fresco el dorado|TRUE
10302124|Rosal cortado fresco el toro|TRUE
10302125|Rosal cortado fresco elena|TRUE
10302126|Rosal cortado fresco ensueño|TRUE
10302127|Rosal cortado fresco euforia|TRUE
10302128|Rosal cortado fresco exótica|TRUE
10302129|Rosal cortado fresco fancy amazon|TRUE
10302130|Rosal cortado fresco fiction|TRUE
10302131|Rosal cortado fresco finess|TRUE
10302132|Rosal cortado fresco flameco|TRUE
10302133|Rosal cortado fresco free spirit|TRUE
10302134|Rosal cortado fresco gelato|TRUE
10302135|Rosal cortado fresco gypsy curiosa|TRUE
10302136|Rosal cortado fresco high and magic|TRUE
10302137|Rosal cortado fresco high and orange|TRUE
10302138|Rosal cortado fresco iguana o alegra|TRUE
10302139|Rosal cortado fresco impulse|TRUE
10302140|Rosal cortado fresco indian femma|TRUE
10302141|Rosal cortado fresco indian sunset|TRUE
10302142|Rosal cortado fresco karusso|TRUE
10302143|Rosal cortado fresco kerio|TRUE
10302144|Rosal cortado fresco kiki|TRUE
10302145|Rosal cortado fresco latin circus|TRUE
10302146|Rosal cortado fresco leonisa|TRUE
10302147|Rosal cortado fresco lipstick|TRUE
10302148|Rosal cortado fresco lobita|TRUE
10302149|Rosal cortado fresco lica|TRUE
10302150|Rosal cortado fresco manitou|TRUE
10302151|Rosal cortado fresco mariana|TRUE
10302152|Rosal cortado fresco marjan o pk sensation|TRUE
10302153|Rosal cortado fresco milonga|TRUE
10302154|Rosal cortado fresco milva|TRUE
10302155|Rosal cortado fresco miracle|TRUE
10302156|Rosal cortado fresco mirage|TRUE
10302157|Rosal cortado fresco monte carlo|TRUE
10302158|Rosal cortado fresco movie star|TRUE
10302159|Rosal cortado fresco nikita|TRUE
10302160|Rosal cortado fresco orange flame|TRUE
10302161|Rosal cortado fresco orange france|TRUE
10302162|Rosal cortado fresco orange intuition|TRUE
10302163|Rosal cortado fresco orange unique|TRUE
10302164|Rosal cortado fresco orangine u orangina|TRUE
10302165|Rosal cortado fresco papaya|TRUE
10302166|Rosal cortado fresco pareo|TRUE
10302167|Rosal cortado fresco peach|TRUE
10302168|Rosal cortado fresco queensday|TRUE
10302169|Rosal cortado fresco rosselle|TRUE
10302170|Rosal cortado fresco royal circus|TRUE
10302171|Rosal cortado fresco sari|TRUE
10302172|Rosal cortado fresco sensual|TRUE
10302173|Rosal cortado fresco soap|TRUE
10302174|Rosal cortado fresco sombrero|TRUE
10302175|Rosal cortado fresco spicy|TRUE
10302176|Rosal cortado fresco estrella 2000|TRUE
10302177|Rosal cortado fresco summer versilia|TRUE
10302178|Rosal cortado fresco trixx|TRUE
10302179|Rosal cortado fresco tropical amazon|TRUE
10302180|Rosal cortado fresco utopia|TRUE
10302181|Rosal cortado fresco valentine|TRUE
10302182|Rosal cortado fresco verano|TRUE
10302183|Rosal cortado fresco versilia|TRUE
10302184|Rosal cortado fresco voodoo|TRUE
10302185|Rosal cortado fresco wow|TRUE
10302186|Rosal cortado fresco yabadabadoo|TRUE
10302200|Rosas cortadas frescas durazno|FALSE
10302201|Rosal cortado fresco alejandra|TRUE
10302202|Rosal cortado fresco azafrán|TRUE
10302203|Rosal cortado fresco big fun|TRUE
10302204|Rosal cortado fresco cabaret|TRUE
10302205|Rosal cortado fresco capuccino|TRUE
10302206|Rosal cortado fresco carpe diem|TRUE
10302207|Rosal cortado fresco cosima|TRUE
10302208|Rosal cortado fresco cumbia|TRUE
10302209|Rosal cortado fresco dream|TRUE
10302210|Rosal cortado fresco época|TRUE
10302211|Rosal cortado fresco fado|TRUE
10302212|Rosal cortado fresco femma|TRUE
10302213|Rosal cortado fresco guajira|TRUE
10302214|Rosal cortado fresco high and arena|TRUE
10302215|Rosal cortado fresco high and dandy|TRUE
10302216|Rosal cortado fresco high and lucky|TRUE
10302217|Rosal cortado fresco high and peach|TRUE
10302218|Rosal cortado fresco imagination|TRUE
10302219|Rosal cortado fresco isis|TRUE
10302220|Rosal cortado fresco joy o light versilia|TRUE
10302221|Rosal cortado fresco juliet ausjameson|TRUE
